Id,Label,electrode,time_idx,time_s
17779,F8-T8_t1139,F8-T8,1139,3000.44921875
17780,F8-T8_t1140,F8-T8,1140,3000.453125
17781,F8-T8_t1141,F8-T8,1141,3000.45703125
17782,F8-T8_t1142,F8-T8,1142,3000.4609375
17783,F8-T8_t1143,F8-T8,1143,3000.46484375
17784,F8-T8_t1144,F8-T8,1144,3000.46875
17785,F8-T8_t1145,F8-T8,1145,3000.47265625
17786,F8-T8_t1146,F8-T8,1146,3000.4765625
17787,F8-T8_t1147,F8-T8,1147,3000.48046875
17788,F8-T8_t1148,F8-T8,1148,3000.484375
17789,F8-T8_t1149,F8-T8,1149,3000.48828125
17790,F8-T8_t1150,F8-T8,1150,3000.4921875
17791,F8-T8_t1151,F8-T8,1151,3000.49609375
17792,F8-T8_t1152,F8-T8,1152,3000.5
17793,F8-T8_t1153,F8-T8,1153,3000.50390625
17794,F8-T8_t1154,F8-T8,1154,3000.5078125
17795,F8-T8_t1155,F8-T8,1155,3000.51171875
17796,F8-T8_t1156,F8-T8,1156,3000.515625
17797,F8-T8_t1157,F8-T8,1157,3000.51953125
17798,F8-T8_t1158,F8-T8,1158,3000.5234375
17799,F8-T8_t1159,F8-T8,1159,3000.52734375
17800,F8-T8_t1160,F8-T8,1160,3000.53125
17801,F8-T8_t1161,F8-T8,1161,3000.53515625
17802,F8-T8_t1162,F8-T8,1162,3000.5390625
17803,F8-T8_t1163,F8-T8,1163,3000.54296875
17804,F8-T8_t1164,F8-T8,1164,3000.546875
17805,F8-T8_t1165,F8-T8,1165,3000.55078125
17806,F8-T8_t1166,F8-T8,1166,3000.5546875
17807,F8-T8_t1167,F8-T8,1167,3000.55859375
17808,F8-T8_t1168,F8-T8,1168,3000.5625
17809,F8-T8_t1169,F8-T8,1169,3000.56640625
17810,F8-T8_t1170,F8-T8,1170,3000.5703125
17811,F8-T8_t1171,F8-T8,1171,3000.57421875
17812,F8-T8_t1172,F8-T8,1172,3000.578125
17813,F8-T8_t1173,F8-T8,1173,3000.58203125
17814,F8-T8_t1174,F8-T8,1174,3000.5859375
17815,F8-T8_t1175,F8-T8,1175,3000.58984375
17816,F8-T8_t1176,F8-T8,1176,3000.59375
17817,F8-T8_t1177,F8-T8,1177,3000.59765625
17818,F8-T8_t1178,F8-T8,1178,3000.6015625
17819,F8-T8_t1179,F8-T8,1179,3000.60546875
17820,F8-T8_t1180,F8-T8,1180,3000.609375
17821,F8-T8_t1181,F8-T8,1181,3000.61328125
17822,F8-T8_t1182,F8-T8,1182,3000.6171875
17823,F8-T8_t1183,F8-T8,1183,3000.62109375
17824,F8-T8_t1184,F8-T8,1184,3000.625
17825,F8-T8_t1185,F8-T8,1185,3000.62890625
17826,F8-T8_t1186,F8-T8,1186,3000.6328125
17827,F8-T8_t1187,F8-T8,1187,3000.63671875
17828,F8-T8_t1188,F8-T8,1188,3000.640625
17829,F8-T8_t1189,F8-T8,1189,3000.64453125
17830,F8-T8_t1190,F8-T8,1190,3000.6484375
17831,F8-T8_t1191,F8-T8,1191,3000.65234375
17832,F8-T8_t1192,F8-T8,1192,3000.65625
17833,F8-T8_t1193,F8-T8,1193,3000.66015625
17834,F8-T8_t1194,F8-T8,1194,3000.6640625
17835,F8-T8_t1195,F8-T8,1195,3000.66796875
17836,F8-T8_t1196,F8-T8,1196,3000.671875
17837,F8-T8_t1197,F8-T8,1197,3000.67578125
17838,F8-T8_t1198,F8-T8,1198,3000.6796875
17839,F8-T8_t1199,F8-T8,1199,3000.68359375
17840,F8-T8_t1200,F8-T8,1200,3000.6875
17841,F8-T8_t1201,F8-T8,1201,3000.69140625
17842,F8-T8_t1202,F8-T8,1202,3000.6953125
17843,F8-T8_t1203,F8-T8,1203,3000.69921875
17844,F8-T8_t1204,F8-T8,1204,3000.703125
17845,F8-T8_t1205,F8-T8,1205,3000.70703125
17846,F8-T8_t1206,F8-T8,1206,3000.7109375
17847,F8-T8_t1207,F8-T8,1207,3000.71484375
17848,F8-T8_t1208,F8-T8,1208,3000.71875
17849,F8-T8_t1209,F8-T8,1209,3000.72265625
17850,F8-T8_t1210,F8-T8,1210,3000.7265625
17851,F8-T8_t1211,F8-T8,1211,3000.73046875
17852,F8-T8_t1212,F8-T8,1212,3000.734375
17853,F8-T8_t1213,F8-T8,1213,3000.73828125
17854,F8-T8_t1214,F8-T8,1214,3000.7421875
17855,F8-T8_t1215,F8-T8,1215,3000.74609375
17856,F8-T8_t1216,F8-T8,1216,3000.75
17857,F8-T8_t1217,F8-T8,1217,3000.75390625
17858,F8-T8_t1218,F8-T8,1218,3000.7578125
17859,F8-T8_t1219,F8-T8,1219,3000.76171875
17860,F8-T8_t1220,F8-T8,1220,3000.765625
17861,F8-T8_t1221,F8-T8,1221,3000.76953125
17862,F8-T8_t1222,F8-T8,1222,3000.7734375
17863,F8-T8_t1223,F8-T8,1223,3000.77734375
17864,F8-T8_t1224,F8-T8,1224,3000.78125
17865,F8-T8_t1225,F8-T8,1225,3000.78515625
17866,F8-T8_t1226,F8-T8,1226,3000.7890625
17867,F8-T8_t1227,F8-T8,1227,3000.79296875
17868,F8-T8_t1228,F8-T8,1228,3000.796875
17869,F8-T8_t1229,F8-T8,1229,3000.80078125
17870,F8-T8_t1230,F8-T8,1230,3000.8046875
17871,F8-T8_t1231,F8-T8,1231,3000.80859375
17872,F8-T8_t1232,F8-T8,1232,3000.8125
17873,F8-T8_t1233,F8-T8,1233,3000.81640625
17874,F8-T8_t1234,F8-T8,1234,3000.8203125
17875,F8-T8_t1235,F8-T8,1235,3000.82421875
17876,F8-T8_t1236,F8-T8,1236,3000.828125
17877,F8-T8_t1237,F8-T8,1237,3000.83203125
17878,F8-T8_t1238,F8-T8,1238,3000.8359375
17879,F8-T8_t1239,F8-T8,1239,3000.83984375
17880,F8-T8_t1240,F8-T8,1240,3000.84375
17881,F8-T8_t1241,F8-T8,1241,3000.84765625
17882,F8-T8_t1242,F8-T8,1242,3000.8515625
17883,F8-T8_t1243,F8-T8,1243,3000.85546875
17884,F8-T8_t1244,F8-T8,1244,3000.859375
17885,F8-T8_t1245,F8-T8,1245,3000.86328125
17886,F8-T8_t1246,F8-T8,1246,3000.8671875
17887,F8-T8_t1247,F8-T8,1247,3000.87109375
17888,F8-T8_t1248,F8-T8,1248,3000.875
17889,F8-T8_t1249,F8-T8,1249,3000.87890625
17890,F8-T8_t1250,F8-T8,1250,3000.8828125
17891,F8-T8_t1251,F8-T8,1251,3000.88671875
17892,F8-T8_t1252,F8-T8,1252,3000.890625
17893,F8-T8_t1253,F8-T8,1253,3000.89453125
17894,F8-T8_t1254,F8-T8,1254,3000.8984375
17895,F8-T8_t1255,F8-T8,1255,3000.90234375
17896,F8-T8_t1256,F8-T8,1256,3000.90625
17897,F8-T8_t1257,F8-T8,1257,3000.91015625
17898,F8-T8_t1258,F8-T8,1258,3000.9140625
17899,F8-T8_t1259,F8-T8,1259,3000.91796875
17900,F8-T8_t1260,F8-T8,1260,3000.921875
17901,F8-T8_t1261,F8-T8,1261,3000.92578125
17902,F8-T8_t1262,F8-T8,1262,3000.9296875
17903,F8-T8_t1263,F8-T8,1263,3000.93359375
17904,F8-T8_t1264,F8-T8,1264,3000.9375
17905,F8-T8_t1265,F8-T8,1265,3000.94140625
17906,F8-T8_t1266,F8-T8,1266,3000.9453125
17907,F8-T8_t1267,F8-T8,1267,3000.94921875
17908,F8-T8_t1268,F8-T8,1268,3000.953125
17909,F8-T8_t1269,F8-T8,1269,3000.95703125
17910,F8-T8_t1270,F8-T8,1270,3000.9609375
17911,F8-T8_t1271,F8-T8,1271,3000.96484375
17912,F8-T8_t1272,F8-T8,1272,3000.96875
17913,F8-T8_t1273,F8-T8,1273,3000.97265625
17914,F8-T8_t1274,F8-T8,1274,3000.9765625
17915,F8-T8_t1275,F8-T8,1275,3000.98046875
17916,F8-T8_t1276,F8-T8,1276,3000.984375
17917,F8-T8_t1277,F8-T8,1277,3000.98828125
17918,F8-T8_t1278,F8-T8,1278,3000.9921875
17919,F8-T8_t1279,F8-T8,1279,3000.99609375
17920,T8-P8-0_t0,T8-P8-0,0,2996.0
17921,T8-P8-0_t1,T8-P8-0,1,2996.00390625
17922,T8-P8-0_t2,T8-P8-0,2,2996.0078125
17923,T8-P8-0_t3,T8-P8-0,3,2996.01171875
17924,T8-P8-0_t4,T8-P8-0,4,2996.015625
17925,T8-P8-0_t5,T8-P8-0,5,2996.01953125
17926,T8-P8-0_t6,T8-P8-0,6,2996.0234375
17927,T8-P8-0_t7,T8-P8-0,7,2996.02734375
17928,T8-P8-0_t8,T8-P8-0,8,2996.03125
17929,T8-P8-0_t9,T8-P8-0,9,2996.03515625
17930,T8-P8-0_t10,T8-P8-0,10,2996.0390625
17931,T8-P8-0_t11,T8-P8-0,11,2996.04296875
17932,T8-P8-0_t12,T8-P8-0,12,2996.046875
17933,T8-P8-0_t13,T8-P8-0,13,2996.05078125
17934,T8-P8-0_t14,T8-P8-0,14,2996.0546875
17935,T8-P8-0_t15,T8-P8-0,15,2996.05859375
17936,T8-P8-0_t16,T8-P8-0,16,2996.0625
17937,T8-P8-0_t17,T8-P8-0,17,2996.06640625
17938,T8-P8-0_t18,T8-P8-0,18,2996.0703125
17939,T8-P8-0_t19,T8-P8-0,19,2996.07421875
17940,T8-P8-0_t20,T8-P8-0,20,2996.078125
17941,T8-P8-0_t21,T8-P8-0,21,2996.08203125
17942,T8-P8-0_t22,T8-P8-0,22,2996.0859375
17943,T8-P8-0_t23,T8-P8-0,23,2996.08984375
17944,T8-P8-0_t24,T8-P8-0,24,2996.09375
17945,T8-P8-0_t25,T8-P8-0,25,2996.09765625
17946,T8-P8-0_t26,T8-P8-0,26,2996.1015625
17947,T8-P8-0_t27,T8-P8-0,27,2996.10546875
17948,T8-P8-0_t28,T8-P8-0,28,2996.109375
17949,T8-P8-0_t29,T8-P8-0,29,2996.11328125
17950,T8-P8-0_t30,T8-P8-0,30,2996.1171875
17951,T8-P8-0_t31,T8-P8-0,31,2996.12109375
17952,T8-P8-0_t32,T8-P8-0,32,2996.125
17953,T8-P8-0_t33,T8-P8-0,33,2996.12890625
17954,T8-P8-0_t34,T8-P8-0,34,2996.1328125
17955,T8-P8-0_t35,T8-P8-0,35,2996.13671875
17956,T8-P8-0_t36,T8-P8-0,36,2996.140625
17957,T8-P8-0_t37,T8-P8-0,37,2996.14453125
17958,T8-P8-0_t38,T8-P8-0,38,2996.1484375
17959,T8-P8-0_t39,T8-P8-0,39,2996.15234375
17960,T8-P8-0_t40,T8-P8-0,40,2996.15625
17961,T8-P8-0_t41,T8-P8-0,41,2996.16015625
17962,T8-P8-0_t42,T8-P8-0,42,2996.1640625
17963,T8-P8-0_t43,T8-P8-0,43,2996.16796875
17964,T8-P8-0_t44,T8-P8-0,44,2996.171875
17965,T8-P8-0_t45,T8-P8-0,45,2996.17578125
17966,T8-P8-0_t46,T8-P8-0,46,2996.1796875
17967,T8-P8-0_t47,T8-P8-0,47,2996.18359375
17968,T8-P8-0_t48,T8-P8-0,48,2996.1875
17969,T8-P8-0_t49,T8-P8-0,49,2996.19140625
17970,T8-P8-0_t50,T8-P8-0,50,2996.1953125
17971,T8-P8-0_t51,T8-P8-0,51,2996.19921875
17972,T8-P8-0_t52,T8-P8-0,52,2996.203125
17973,T8-P8-0_t53,T8-P8-0,53,2996.20703125
17974,T8-P8-0_t54,T8-P8-0,54,2996.2109375
17975,T8-P8-0_t55,T8-P8-0,55,2996.21484375
17976,T8-P8-0_t56,T8-P8-0,56,2996.21875
17977,T8-P8-0_t57,T8-P8-0,57,2996.22265625
17978,T8-P8-0_t58,T8-P8-0,58,2996.2265625
17979,T8-P8-0_t59,T8-P8-0,59,2996.23046875
17980,T8-P8-0_t60,T8-P8-0,60,2996.234375
17981,T8-P8-0_t61,T8-P8-0,61,2996.23828125
17982,T8-P8-0_t62,T8-P8-0,62,2996.2421875
17983,T8-P8-0_t63,T8-P8-0,63,2996.24609375
17984,T8-P8-0_t64,T8-P8-0,64,2996.25
17985,T8-P8-0_t65,T8-P8-0,65,2996.25390625
17986,T8-P8-0_t66,T8-P8-0,66,2996.2578125
17987,T8-P8-0_t67,T8-P8-0,67,2996.26171875
17988,T8-P8-0_t68,T8-P8-0,68,2996.265625
17989,T8-P8-0_t69,T8-P8-0,69,2996.26953125
17990,T8-P8-0_t70,T8-P8-0,70,2996.2734375
17991,T8-P8-0_t71,T8-P8-0,71,2996.27734375
17992,T8-P8-0_t72,T8-P8-0,72,2996.28125
17993,T8-P8-0_t73,T8-P8-0,73,2996.28515625
17994,T8-P8-0_t74,T8-P8-0,74,2996.2890625
17995,T8-P8-0_t75,T8-P8-0,75,2996.29296875
17996,T8-P8-0_t76,T8-P8-0,76,2996.296875
17997,T8-P8-0_t77,T8-P8-0,77,2996.30078125
17998,T8-P8-0_t78,T8-P8-0,78,2996.3046875
17999,T8-P8-0_t79,T8-P8-0,79,2996.30859375
18000,T8-P8-0_t80,T8-P8-0,80,2996.3125
18001,T8-P8-0_t81,T8-P8-0,81,2996.31640625
18002,T8-P8-0_t82,T8-P8-0,82,2996.3203125
18003,T8-P8-0_t83,T8-P8-0,83,2996.32421875
18004,T8-P8-0_t84,T8-P8-0,84,2996.328125
18005,T8-P8-0_t85,T8-P8-0,85,2996.33203125
18006,T8-P8-0_t86,T8-P8-0,86,2996.3359375
18007,T8-P8-0_t87,T8-P8-0,87,2996.33984375
18008,T8-P8-0_t88,T8-P8-0,88,2996.34375
18009,T8-P8-0_t89,T8-P8-0,89,2996.34765625
18010,T8-P8-0_t90,T8-P8-0,90,2996.3515625
18011,T8-P8-0_t91,T8-P8-0,91,2996.35546875
18012,T8-P8-0_t92,T8-P8-0,92,2996.359375
18013,T8-P8-0_t93,T8-P8-0,93,2996.36328125
18014,T8-P8-0_t94,T8-P8-0,94,2996.3671875
18015,T8-P8-0_t95,T8-P8-0,95,2996.37109375
18016,T8-P8-0_t96,T8-P8-0,96,2996.375
18017,T8-P8-0_t97,T8-P8-0,97,2996.37890625
18018,T8-P8-0_t98,T8-P8-0,98,2996.3828125
18019,T8-P8-0_t99,T8-P8-0,99,2996.38671875
18020,T8-P8-0_t100,T8-P8-0,100,2996.390625
18021,T8-P8-0_t101,T8-P8-0,101,2996.39453125
18022,T8-P8-0_t102,T8-P8-0,102,2996.3984375
18023,T8-P8-0_t103,T8-P8-0,103,2996.40234375
18024,T8-P8-0_t104,T8-P8-0,104,2996.40625
18025,T8-P8-0_t105,T8-P8-0,105,2996.41015625
18026,T8-P8-0_t106,T8-P8-0,106,2996.4140625
18027,T8-P8-0_t107,T8-P8-0,107,2996.41796875
18028,T8-P8-0_t108,T8-P8-0,108,2996.421875
18029,T8-P8-0_t109,T8-P8-0,109,2996.42578125
18030,T8-P8-0_t110,T8-P8-0,110,2996.4296875
18031,T8-P8-0_t111,T8-P8-0,111,2996.43359375
18032,T8-P8-0_t112,T8-P8-0,112,2996.4375
18033,T8-P8-0_t113,T8-P8-0,113,2996.44140625
18034,T8-P8-0_t114,T8-P8-0,114,2996.4453125
18035,T8-P8-0_t115,T8-P8-0,115,2996.44921875
18036,T8-P8-0_t116,T8-P8-0,116,2996.453125
18037,T8-P8-0_t117,T8-P8-0,117,2996.45703125
18038,T8-P8-0_t118,T8-P8-0,118,2996.4609375
18039,T8-P8-0_t119,T8-P8-0,119,2996.46484375
18040,T8-P8-0_t120,T8-P8-0,120,2996.46875
18041,T8-P8-0_t121,T8-P8-0,121,2996.47265625
18042,T8-P8-0_t122,T8-P8-0,122,2996.4765625
18043,T8-P8-0_t123,T8-P8-0,123,2996.48046875
18044,T8-P8-0_t124,T8-P8-0,124,2996.484375
18045,T8-P8-0_t125,T8-P8-0,125,2996.48828125
18046,T8-P8-0_t126,T8-P8-0,126,2996.4921875
18047,T8-P8-0_t127,T8-P8-0,127,2996.49609375
18048,T8-P8-0_t128,T8-P8-0,128,2996.5
18049,T8-P8-0_t129,T8-P8-0,129,2996.50390625
18050,T8-P8-0_t130,T8-P8-0,130,2996.5078125
18051,T8-P8-0_t131,T8-P8-0,131,2996.51171875
18052,T8-P8-0_t132,T8-P8-0,132,2996.515625
18053,T8-P8-0_t133,T8-P8-0,133,2996.51953125
18054,T8-P8-0_t134,T8-P8-0,134,2996.5234375
18055,T8-P8-0_t135,T8-P8-0,135,2996.52734375
18056,T8-P8-0_t136,T8-P8-0,136,2996.53125
18057,T8-P8-0_t137,T8-P8-0,137,2996.53515625
18058,T8-P8-0_t138,T8-P8-0,138,2996.5390625
18059,T8-P8-0_t139,T8-P8-0,139,2996.54296875
18060,T8-P8-0_t140,T8-P8-0,140,2996.546875
18061,T8-P8-0_t141,T8-P8-0,141,2996.55078125
18062,T8-P8-0_t142,T8-P8-0,142,2996.5546875
18063,T8-P8-0_t143,T8-P8-0,143,2996.55859375
18064,T8-P8-0_t144,T8-P8-0,144,2996.5625
18065,T8-P8-0_t145,T8-P8-0,145,2996.56640625
18066,T8-P8-0_t146,T8-P8-0,146,2996.5703125
18067,T8-P8-0_t147,T8-P8-0,147,2996.57421875
18068,T8-P8-0_t148,T8-P8-0,148,2996.578125
18069,T8-P8-0_t149,T8-P8-0,149,2996.58203125
18070,T8-P8-0_t150,T8-P8-0,150,2996.5859375
18071,T8-P8-0_t151,T8-P8-0,151,2996.58984375
18072,T8-P8-0_t152,T8-P8-0,152,2996.59375
18073,T8-P8-0_t153,T8-P8-0,153,2996.59765625
18074,T8-P8-0_t154,T8-P8-0,154,2996.6015625
18075,T8-P8-0_t155,T8-P8-0,155,2996.60546875
18076,T8-P8-0_t156,T8-P8-0,156,2996.609375
18077,T8-P8-0_t157,T8-P8-0,157,2996.61328125
18078,T8-P8-0_t158,T8-P8-0,158,2996.6171875
18079,T8-P8-0_t159,T8-P8-0,159,2996.62109375
18080,T8-P8-0_t160,T8-P8-0,160,2996.625
18081,T8-P8-0_t161,T8-P8-0,161,2996.62890625
18082,T8-P8-0_t162,T8-P8-0,162,2996.6328125
18083,T8-P8-0_t163,T8-P8-0,163,2996.63671875
18084,T8-P8-0_t164,T8-P8-0,164,2996.640625
18085,T8-P8-0_t165,T8-P8-0,165,2996.64453125
18086,T8-P8-0_t166,T8-P8-0,166,2996.6484375
18087,T8-P8-0_t167,T8-P8-0,167,2996.65234375
18088,T8-P8-0_t168,T8-P8-0,168,2996.65625
18089,T8-P8-0_t169,T8-P8-0,169,2996.66015625
18090,T8-P8-0_t170,T8-P8-0,170,2996.6640625
18091,T8-P8-0_t171,T8-P8-0,171,2996.66796875
18092,T8-P8-0_t172,T8-P8-0,172,2996.671875
18093,T8-P8-0_t173,T8-P8-0,173,2996.67578125
18094,T8-P8-0_t174,T8-P8-0,174,2996.6796875
18095,T8-P8-0_t175,T8-P8-0,175,2996.68359375
18096,T8-P8-0_t176,T8-P8-0,176,2996.6875
18097,T8-P8-0_t177,T8-P8-0,177,2996.69140625
18098,T8-P8-0_t178,T8-P8-0,178,2996.6953125
18099,T8-P8-0_t179,T8-P8-0,179,2996.69921875
18100,T8-P8-0_t180,T8-P8-0,180,2996.703125
18101,T8-P8-0_t181,T8-P8-0,181,2996.70703125
18102,T8-P8-0_t182,T8-P8-0,182,2996.7109375
18103,T8-P8-0_t183,T8-P8-0,183,2996.71484375
18104,T8-P8-0_t184,T8-P8-0,184,2996.71875
18105,T8-P8-0_t185,T8-P8-0,185,2996.72265625
18106,T8-P8-0_t186,T8-P8-0,186,2996.7265625
18107,T8-P8-0_t187,T8-P8-0,187,2996.73046875
18108,T8-P8-0_t188,T8-P8-0,188,2996.734375
18109,T8-P8-0_t189,T8-P8-0,189,2996.73828125
18110,T8-P8-0_t190,T8-P8-0,190,2996.7421875
18111,T8-P8-0_t191,T8-P8-0,191,2996.74609375
18112,T8-P8-0_t192,T8-P8-0,192,2996.75
18113,T8-P8-0_t193,T8-P8-0,193,2996.75390625
18114,T8-P8-0_t194,T8-P8-0,194,2996.7578125
18115,T8-P8-0_t195,T8-P8-0,195,2996.76171875
18116,T8-P8-0_t196,T8-P8-0,196,2996.765625
18117,T8-P8-0_t197,T8-P8-0,197,2996.76953125
18118,T8-P8-0_t198,T8-P8-0,198,2996.7734375
18119,T8-P8-0_t199,T8-P8-0,199,2996.77734375
18120,T8-P8-0_t200,T8-P8-0,200,2996.78125
18121,T8-P8-0_t201,T8-P8-0,201,2996.78515625
18122,T8-P8-0_t202,T8-P8-0,202,2996.7890625
18123,T8-P8-0_t203,T8-P8-0,203,2996.79296875
18124,T8-P8-0_t204,T8-P8-0,204,2996.796875
18125,T8-P8-0_t205,T8-P8-0,205,2996.80078125
18126,T8-P8-0_t206,T8-P8-0,206,2996.8046875
18127,T8-P8-0_t207,T8-P8-0,207,2996.80859375
18128,T8-P8-0_t208,T8-P8-0,208,2996.8125
18129,T8-P8-0_t209,T8-P8-0,209,2996.81640625
18130,T8-P8-0_t210,T8-P8-0,210,2996.8203125
18131,T8-P8-0_t211,T8-P8-0,211,2996.82421875
18132,T8-P8-0_t212,T8-P8-0,212,2996.828125
18133,T8-P8-0_t213,T8-P8-0,213,2996.83203125
18134,T8-P8-0_t214,T8-P8-0,214,2996.8359375
18135,T8-P8-0_t215,T8-P8-0,215,2996.83984375
18136,T8-P8-0_t216,T8-P8-0,216,2996.84375
18137,T8-P8-0_t217,T8-P8-0,217,2996.84765625
18138,T8-P8-0_t218,T8-P8-0,218,2996.8515625
18139,T8-P8-0_t219,T8-P8-0,219,2996.85546875
18140,T8-P8-0_t220,T8-P8-0,220,2996.859375
18141,T8-P8-0_t221,T8-P8-0,221,2996.86328125
18142,T8-P8-0_t222,T8-P8-0,222,2996.8671875
18143,T8-P8-0_t223,T8-P8-0,223,2996.87109375
18144,T8-P8-0_t224,T8-P8-0,224,2996.875
18145,T8-P8-0_t225,T8-P8-0,225,2996.87890625
18146,T8-P8-0_t226,T8-P8-0,226,2996.8828125
18147,T8-P8-0_t227,T8-P8-0,227,2996.88671875
18148,T8-P8-0_t228,T8-P8-0,228,2996.890625
18149,T8-P8-0_t229,T8-P8-0,229,2996.89453125
18150,T8-P8-0_t230,T8-P8-0,230,2996.8984375
18151,T8-P8-0_t231,T8-P8-0,231,2996.90234375
18152,T8-P8-0_t232,T8-P8-0,232,2996.90625
18153,T8-P8-0_t233,T8-P8-0,233,2996.91015625
18154,T8-P8-0_t234,T8-P8-0,234,2996.9140625
18155,T8-P8-0_t235,T8-P8-0,235,2996.91796875
18156,T8-P8-0_t236,T8-P8-0,236,2996.921875
18157,T8-P8-0_t237,T8-P8-0,237,2996.92578125
18158,T8-P8-0_t238,T8-P8-0,238,2996.9296875
18159,T8-P8-0_t239,T8-P8-0,239,2996.93359375
18160,T8-P8-0_t240,T8-P8-0,240,2996.9375
18161,T8-P8-0_t241,T8-P8-0,241,2996.94140625
18162,T8-P8-0_t242,T8-P8-0,242,2996.9453125
18163,T8-P8-0_t243,T8-P8-0,243,2996.94921875
18164,T8-P8-0_t244,T8-P8-0,244,2996.953125
18165,T8-P8-0_t245,T8-P8-0,245,2996.95703125
18166,T8-P8-0_t246,T8-P8-0,246,2996.9609375
18167,T8-P8-0_t247,T8-P8-0,247,2996.96484375
18168,T8-P8-0_t248,T8-P8-0,248,2996.96875
18169,T8-P8-0_t249,T8-P8-0,249,2996.97265625
18170,T8-P8-0_t250,T8-P8-0,250,2996.9765625
18171,T8-P8-0_t251,T8-P8-0,251,2996.98046875
18172,T8-P8-0_t252,T8-P8-0,252,2996.984375
18173,T8-P8-0_t253,T8-P8-0,253,2996.98828125
18174,T8-P8-0_t254,T8-P8-0,254,2996.9921875
18175,T8-P8-0_t255,T8-P8-0,255,2996.99609375
18176,T8-P8-0_t256,T8-P8-0,256,2997.0
18177,T8-P8-0_t257,T8-P8-0,257,2997.00390625
18178,T8-P8-0_t258,T8-P8-0,258,2997.0078125
18179,T8-P8-0_t259,T8-P8-0,259,2997.01171875
18180,T8-P8-0_t260,T8-P8-0,260,2997.015625
18181,T8-P8-0_t261,T8-P8-0,261,2997.01953125
18182,T8-P8-0_t262,T8-P8-0,262,2997.0234375
18183,T8-P8-0_t263,T8-P8-0,263,2997.02734375
18184,T8-P8-0_t264,T8-P8-0,264,2997.03125
18185,T8-P8-0_t265,T8-P8-0,265,2997.03515625
18186,T8-P8-0_t266,T8-P8-0,266,2997.0390625
18187,T8-P8-0_t267,T8-P8-0,267,2997.04296875
18188,T8-P8-0_t268,T8-P8-0,268,2997.046875
18189,T8-P8-0_t269,T8-P8-0,269,2997.05078125
18190,T8-P8-0_t270,T8-P8-0,270,2997.0546875
18191,T8-P8-0_t271,T8-P8-0,271,2997.05859375
18192,T8-P8-0_t272,T8-P8-0,272,2997.0625
18193,T8-P8-0_t273,T8-P8-0,273,2997.06640625
18194,T8-P8-0_t274,T8-P8-0,274,2997.0703125
18195,T8-P8-0_t275,T8-P8-0,275,2997.07421875
18196,T8-P8-0_t276,T8-P8-0,276,2997.078125
18197,T8-P8-0_t277,T8-P8-0,277,2997.08203125
18198,T8-P8-0_t278,T8-P8-0,278,2997.0859375
18199,T8-P8-0_t279,T8-P8-0,279,2997.08984375
18200,T8-P8-0_t280,T8-P8-0,280,2997.09375
18201,T8-P8-0_t281,T8-P8-0,281,2997.09765625
18202,T8-P8-0_t282,T8-P8-0,282,2997.1015625
18203,T8-P8-0_t283,T8-P8-0,283,2997.10546875
18204,T8-P8-0_t284,T8-P8-0,284,2997.109375
18205,T8-P8-0_t285,T8-P8-0,285,2997.11328125
18206,T8-P8-0_t286,T8-P8-0,286,2997.1171875
18207,T8-P8-0_t287,T8-P8-0,287,2997.12109375
18208,T8-P8-0_t288,T8-P8-0,288,2997.125
18209,T8-P8-0_t289,T8-P8-0,289,2997.12890625
18210,T8-P8-0_t290,T8-P8-0,290,2997.1328125
18211,T8-P8-0_t291,T8-P8-0,291,2997.13671875
18212,T8-P8-0_t292,T8-P8-0,292,2997.140625
18213,T8-P8-0_t293,T8-P8-0,293,2997.14453125
18214,T8-P8-0_t294,T8-P8-0,294,2997.1484375
18215,T8-P8-0_t295,T8-P8-0,295,2997.15234375
18216,T8-P8-0_t296,T8-P8-0,296,2997.15625
18217,T8-P8-0_t297,T8-P8-0,297,2997.16015625
18218,T8-P8-0_t298,T8-P8-0,298,2997.1640625
18219,T8-P8-0_t299,T8-P8-0,299,2997.16796875
18220,T8-P8-0_t300,T8-P8-0,300,2997.171875
18221,T8-P8-0_t301,T8-P8-0,301,2997.17578125
18222,T8-P8-0_t302,T8-P8-0,302,2997.1796875
18223,T8-P8-0_t303,T8-P8-0,303,2997.18359375
18224,T8-P8-0_t304,T8-P8-0,304,2997.1875
18225,T8-P8-0_t305,T8-P8-0,305,2997.19140625
18226,T8-P8-0_t306,T8-P8-0,306,2997.1953125
18227,T8-P8-0_t307,T8-P8-0,307,2997.19921875
18228,T8-P8-0_t308,T8-P8-0,308,2997.203125
18229,T8-P8-0_t309,T8-P8-0,309,2997.20703125
18230,T8-P8-0_t310,T8-P8-0,310,2997.2109375
18231,T8-P8-0_t311,T8-P8-0,311,2997.21484375
18232,T8-P8-0_t312,T8-P8-0,312,2997.21875
18233,T8-P8-0_t313,T8-P8-0,313,2997.22265625
18234,T8-P8-0_t314,T8-P8-0,314,2997.2265625
18235,T8-P8-0_t315,T8-P8-0,315,2997.23046875
18236,T8-P8-0_t316,T8-P8-0,316,2997.234375
18237,T8-P8-0_t317,T8-P8-0,317,2997.23828125
18238,T8-P8-0_t318,T8-P8-0,318,2997.2421875
18239,T8-P8-0_t319,T8-P8-0,319,2997.24609375
18240,T8-P8-0_t320,T8-P8-0,320,2997.25
18241,T8-P8-0_t321,T8-P8-0,321,2997.25390625
18242,T8-P8-0_t322,T8-P8-0,322,2997.2578125
